mco_id,contract,TC,Pfx,Address,Block,postal_code,Lift,fault_nbr,insert_date,tms_set_date,tms_clear_date,report_date,duration,DownTime_minute,fault_code,report_desc
1,06,TS,T,TAMPINES STREET 82,842D,524842,B,7,08/Jun/2016 10:43:58:35,08/Jun/2016 11:56:52,08/Jun/2016 12:56:44,08/Jun/2016 13:39:06:766,132,175,1701,INVERTER CARD DEF - OMS
14,07,TS,T,TAMPINES STREET 82,842E,525842,A,0,12/Jun/2016 21:22:10:346,,,12/Jun/2016 22:20:25:16,58,58,1701,1701-NEED TO LET WATER DRY FIRST FOR BOTH LIFTS.
14,07,TS,T,TAMPINES STREET 82,842E,525842,A,0,24/Jun/2016 13:12:01,,,24/Jun/2016 16:39:12:723,207,207,1700,1700-CHK NORMAL
14,07,TS,T,TAMPINES STREET 82,842E,525842,B,0,12/Jun/2016 21:22:15:403,,,12/Jun/2016 22:20:41:913,58,58,1701,NEED TO LET WATER DRY FIRST FOR BOTH LIFTS.
14,07,TS,T,TAMPINES STREET 82,842E,525842,B,16,22/Jun/2016 18:44:15:406,22/Jun/2016 18:46:14,22/Jun/2016 18:48:04,22/Jun/2016 21:49:05:653,3,184,1701,1701-CHECK AND ADJUSTED SENSOR.
14,07,TS,T,TAMPINES STREET 82,842G,527842,A,16,11/Jun/2016 11:42:30:72,11/Jun/2016 14:55:37,11/Jun/2016 15:31:40,11/Jun/2016 16:08:02:996,229,265,1701,"1701-GF L/D LOCK BEAK FAULTY, RECTIFIED B/N"
14,07,TS,T,TAMPINES STREET 82,842G,527842,A,16,12/Jun/2016 23:26:02:883,12/Jun/2016 23:28:02,13/Jun/2016 08:38:41,13/Jun/2016 10:00:49:12,552,634,1701,1701-ADJ 1F L/DR
14,07,TS,T,TAMPINES STREET 82,842G,527842,A,16,28/Jun/2016 22:41:44:093,28/Jun/2016 22:41:41,28/Jun/2016 23:20:09,29/Jun/2016 08:42:56:85,38,601,1700,1700-UPON ARRIVAL LIFT RUNNING NORMAL
14,07,TS,T,TAMPINES STREET 82,842G,527842,C,0,09/Jun/2016 12:49:09:826,,,09/Jun/2016 16:18:42:833,209,209,1700,1700-CHK LIFT R/N
12,13U,TS,T,TAMPINES STREET 82,848,520848,A,0,24/Jun/2016 11:21:57:826,,,24/Jun/2016 12:49:16:8,,87,1500,CHECK TRAVELLING NORMAL
12,13U,TS,T,TAMPINES STREET 82,848,520848,B,19,04/Jun/2016 15:59:20:226,04/Jun/2016 15:59:16,04/Jun/2016 16:30:28,04/Jun/2016 17:33:22:153,31,94,1701,ADJUST 3RD FLOOR LANDING DOOR LOCK
12,13U,TS,T,TAMPINES STREET 82,848,520848,B,0,30/Jun/2016 22:19:53:126,,,01/Jul/2016 00:46:31:96,146,146,1701,"1701,ADJUST 11TH FLR L/DOOR"
12,13U,TS,T,TAMPINES STREET 82,856,520856,A,0,07/Jun/2016 16:00:10:536,,,07/Jun/2016 17:12:31:183,72,72,1500,"1500,CHECK LIFT NORMAL"
12,13U,TS,T,TAMPINES STREET 82,856,520856,A,0,21/Jun/2016 14:41:11:116,,,21/Jun/2016 15:46:38:9,65,65,1500,1500-CHECK LIFT NORMAL
12,9U,TS,T,TAMPINES STREET 82,856A,521856,A,0,05/Jun/2016 19:23:27:143,,,05/Jun/2016 20:23:39:883,60,60,1500,1500-CHECK  LIFT NORMAL
12,9U,TS,T,TAMPINES STREET 82,856A,521856,A,5,07/Jun/2016 12:06:32:44,07/Jun/2016 12:06:21,07/Jun/2016 12:07:58,07/Jun/2016 17:04:54:346,298,298,1701,REPROGRAMMED INVERTOR DATA
14,07,TS,T,TAMPINES STREET 82,856B,522856,A,16,12/Jun/2016 12:29:13:513,12/Jun/2016 12:31:15,12/Jun/2016 12:58:45,12/Jun/2016 14:03:14:306,29,94,1701,0800 - SERVICE 11F LANDING DOOR
14,07,TS,T,TAMPINES STREET 82,856B,522856,A,0,13/Jun/2016 11:09:03:476,,,13/Jun/2016 12:27:42:253,78,78,1701,1701-ADJUST 1F LDG DOOR. R/N.
14,07,TS,T,TAMPINES STREET 82,856B,522856,B,0,28/Jun/2016 18:30:46:906,,,28/Jun/2016 22:24:00:533,233,233,1703,1703 - UNDER OMS
14,07,TS,T,TAMPINES STREET 82,856B,522856,B,0,29/Jun/2016 07:44:36:993,,,29/Jun/2016 15:00:37:5,436,436,1703,1703 - OFF FOR MACHINE REPAIR
14,07,TS,T,TAMPINES STREET 82,856C,523856,B,0,02/Jun/2016 20:02:17:803,,,02/Jun/2016 21:08:21:346,66,66,1700,1700-ON ARR LIFT R/N. INCREASED DR SPEED
14,07,TS,T,TAMPINES STREET 82,856D,524856,A,0,03/Jun/2016 19:14:35:866,,,03/Jun/2016 20:54:04:65,99,99,1701,"1701-ON ARRIVAL, CHECKED LIFT, RUNNING NORMAL."
14,07,TS,T,TAMPINES STREET 82,856D,524856,A,0,03/Jun/2016 21:29:11:953,,,04/Jun/2016 09:21:19:88,712,712,1701,1701-SERVCIED 5F L/DR
14,07,TS,T,TAMPINES STREET 82,856D,524856,A,15,30/Jun/2016 20:17:22:71,30/Jun/2016 20:17:20,,30/Jun/2016 22:07:06:573,223,109,1703,1703- MSO. NEED TO REPLACE CONTROLLER PCB
14,07,TS,T,TAMPINES STREET 82,856D,524856,B,0,20/Jun/2016 07:49:57:626,,,20/Jun/2016 11:44:27:4,234,234,1701,0800 - SERVICE DOOR PHOTO CELL
1,6U,TS,T,TAMPINES STREET 83,837,520837,B,0,01/Jun/2016 10:56:53:216,,,01/Jun/2016 12:46:00:343,109,109,1701,FSC SVC MAN @ SITE
1,6U,TS,T,TAMPINES STREET 83,837,520837,B,7,07/Jun/2016 18:39:57:253,07/Jun/2016 18:39:52,07/Jun/2016 19:17:46,07/Jun/2016 20:37:39:876,37,117,1701,CHK CONTROLLER CIRCUITRY
1,1U,TS,T,TAMPINES STREET 83,839,520839,A,0,28/Jun/2016 20:43:23:906,,,29/Jun/2016 00:42:03:933,238,238,1701,REMOVE PAPER STUCK AT LDR OPERATION
1,6U,TS,T,TAMPINES STREET 83,841,520841,B,0,04/Jun/2016 18:52:19:403,,,04/Jun/2016 23:11:17:963,258,258,1701,RECTIFIED 10FL LDR OPERATION
1,6U,TS,T,TAMPINES STREET 83,847,520847,A,0,14/Jun/2016 17:06:32:36,,,14/Jun/2016 19:15:47:586,129,129,1500,FALSE CALL
1,6U,TS,T,TAMPINES STREET 83,851,520851,A,0,27/Jun/2016 14:01:38:05,,,27/Jun/2016 15:57:32:36,,115,1701,RECTIFIED 1FL LDR O/S P/B CAP
1,1U,TS,T,TAMPINES STREET 83,853,520853,B,15,07/Jun/2016 03:35:27:08,07/Jun/2016 03:35:20,07/Jun/2016 08:42:34,07/Jun/2016 09:12:51:316,307,337,1500,LIFT FUNCTIONING
1,1U,TS,T,TAMPINES STREET 83,855,520855,A,0,03/Jun/2016 14:59:30:55,,,03/Jun/2016 18:54:40,235,235,1706,REPL CP1 SET
1,05,TS,T,TAMPINES STREET 83,857,520857,A,0,22/Jun/2016 20:13:52:806,,,22/Jun/2016 21:28:48:92,74,74,1701,OFF FOR CHECKING
1,05,TS,T,TAMPINES STREET 83,857,520857,A,0,27/Jun/2016 09:02:18:593,,,27/Jun/2016 15:29:22:083,387,387,1705,REPL LLR2 3FT F/TUBE
22,G1A,TS,T,TAMPINES STREET 83,857A,521857,A,20,02/Jun/2016 04:20:55:736,02/Jun/2016 04:20:50,02/Jun/2016 06:00:22,02/Jun/2016 06:18:54:156,99,117,1702,1702- RESET TMS BOARD
22,G1A,TS,T,TAMPINES STREET 83,857B,522857,A,0,22/Jun/2016 14:29:09:15,,,22/Jun/2016 16:45:13:513,136,136,1701,1702 - RESET TMS CARD
22,G1A,TS,T,TAMPINES STREET 83,862,520862,A,0,11/Jun/2016 15:37:21:883,,,11/Jun/2016 16:10:28:566,33,33,1500,1500-CHECKED NORMAL
22,G1A,TS,T,TAMPINES STREET 83,862,520862,B,0,14/Jun/2016 05:58:46:953,,,14/Jun/2016 10:47:53:52,,289,1500,1500-CHECKED NORMAL.
22,G1A,TS,T,TAMPINES STREET 83,862,520862,B,0,14/Jun/2016 15:59:01:236,,,14/Jun/2016 17:37:24:223,,98,1703,9900 - ON BK CHECKED NORMAL
22,G1A,TS,T,TAMPINES STREET 83,862,520862,B,0,28/Jun/2016 11:29:19:093,,,28/Jun/2016 14:49:51:303,,200,1500,1500 - CHECKED NORMAL
22,G1A,TS,T,TAMPINES STREET 83,862,520862,B,0,28/Jun/2016 19:19:29:286,,,29/Jun/2016 17:20:51:126,1321,1321,1500,1703 - REPORTED ON 1718 HRS BY NATHAN
22,G1A,TS,T,TAMPINES STREET 83,862A,521862,A,0,19/Jun/2016 10:50:50:123,,,19/Jun/2016 13:17:55:62,147,147,1500,1703 - REPORTED TURN ON LF RESUME BK NORMAL
22,G1A,TS,T,TAMPINES STREET 83,862A,521862,B,2,03/Jun/2016 07:07:27:266,03/Jun/2016 07:07:23,03/Jun/2016 09:35:45,03/Jun/2016 09:42:16:633,154,154,1701,1702  - RESET TMS BOARD
22,G1A,TS,T,TAMPINES STREET 83,862A,521862,B,12,03/Jun/2016 22:38:20:926,03/Jun/2016 22:38:17,03/Jun/2016 22:58:15,04/Jun/2016 09:29:58:27,651,651,1501,1501 - TMS CLEAR LF RUNNING NORMAL
22,G1A,TS,T,TAMPINES STREET 83,862A,521862,B,0,18/Jun/2016 19:37:43:7,,,18/Jun/2016 19:41:00:416,3,3,1703,1703-LIFT OMS DUE FOR PARTS REPLACEMENT
22,G1A,TS,T,TAMPINES STREET 83,862A,521862,B,0,19/Jun/2016 08:16:52:033,,,19/Jun/2016 13:19:03:333,,302,1500,1703 - REPORTED TURN ON LF RESUME BK NORMAL
22,G1A,TS,T,TAMPINES STREET 83,862A,521862,B,0,21/Jun/2016 12:02:09:286,,,21/Jun/2016 13:16:06:476,73,73,1701,1701 - TECH @ SITE SVC  - COMPLETED
22,G1A,TS,T,TAMPINES STREET 83,864A,521864,A,0,05/Jun/2016 09:56:24:27,,,05/Jun/2016 11:59:49:226,123,123,1500,1500-CHECKED NORMAL
22,G1A,TS,T,TAMPINES STREET 83,864A,521864,A,0,23/Jun/2016 17:00:13:06,,,23/Jun/2016 17:19:29:866,19,19,1500,1500 - CHECKED NORMAL
13,7U,TS,T,TAMPINES STREET 83,867,520867,A,0,18/Jun/2016 16:50:07:3,,,18/Jun/2016 18:41:22:666,111,111,1701,1701-SENSOR BEAM DIRTY CLEAN UP  ER00
13,7U,TS,T,TAMPINES STREET 83,867,520867,B,0,02/Jun/2016 10:34:38:4,,,02/Jun/2016 13:53:46:366,199,199,1701,1701-REPL CAR DR HANG ER ROLLER (ER02 10:30:12)
13,7U,TS,T,TAMPINES STREET 83,867A,521867,B,0,30/Jun/2016 20:34:38:206,,,30/Jun/2016 22:21:24:096,106,106,1701,1701-TURN ON ADJ CAR DOOR (ED00)
13,7U,TS,T,TAMPINES STREET 83,868,520868,A,0,27/Jun/2016 12:12:59:346,,,27/Jun/2016 15:41:19:58,208,208,1701,1701-TECH @ SITE SVC
13,7U,TS,T,TAMPINES STREET 83,868,520868,B,16,02/Jun/2016 17:50:35:113,02/Jun/2016 17:52:33,02/Jun/2016 19:47:29,02/Jun/2016 22:44:09:943,293,293,1701,0714-10 FLR L/DR CONTACT SW REPLACED ED02-17:50:10
13,7U,TS,T,TAMPINES STREET 83,868,520868,B,0,15/Jun/2016 08:05:49:34,,,15/Jun/2016 12:59:46:716,293,293,1701,1701-REPL RX SENSOR CABLE (ER00)
13,7U,TS,T,TAMPINES STREET 83,869,520869,B,0,27/Jun/2016 07:42:46:183,,,27/Jun/2016 15:25:06:273,,462,1701,1701-SVC CAR DOOR (ER28 06:28:07)
13,7U,TS,T,TAMPINES STREET 83,869,520869,B,0,29/Jun/2016 16:10:20:986,,,29/Jun/2016 17:55:33:266,105,105,1701,1705-REPLACED 1PC LED LIGHT  ER00
22,G2B,TS,T,TAMPINES STREET 83,884,520884,A,0,16/Jun/2016 18:57:12:73,,,16/Jun/2016 20:32:44:196,95,95,1500,1500-CHECKED NORMAL
22,G2B,TS,T,TAMPINES STREET 83,884,520884,A,0,27/Jun/2016 13:05:08:87,,,27/Jun/2016 13:58:03:886,52,52,1701,1710 - CHK & CLEAN PIT WATER- NO DEAD ANIMAL SMELL
22,G2B,TS,T,TAMPINES STREET 83,884,520884,A,0,28/Jun/2016 10:56:56:34,,,28/Jun/2016 17:18:37:373,381,381,1701,1710 - NO DEAD ANIMAL SMELL CLEANED CAR PIT
22,G2B,TS,T,TAMPINES STREET 83,884,520884,A,0,29/Jun/2016 10:54:54:05,,,29/Jun/2016 11:56:40:793,,61,1500,1710 - CHECKED CAR PIT NO SMELL CHK NORMAL
22,G2B,TS,T,TAMPINES STREET 83,884,520884,B,7,11/Jun/2016 19:34:12:15,11/Jun/2016 19:34:09,11/Jun/2016 20:32:13,11/Jun/2016 20:44:10:976,58,69,1701,0113-RESET DRIVE.
22,G2B,TS,T,TAMPINES STREET 83,884,520884,B,0,13/Jun/2016 18:54:25:836,,,13/Jun/2016 19:45:11:31,50,50,1701,1701-TECH @ SITE COMPLETED
22,G2B,TS,T,TAMPINES STREET 83,884,520884,B,7,15/Jun/2016 20:33:23:26,15/Jun/2016 20:33:19,15/Jun/2016 21:05:38,15/Jun/2016 21:46:40:376,32,73,1501,1501 - TMS CLEAR LIFT FUNCTIONING NORMAL
22,G2B,TS,T,TAMPINES STREET 83,884,520884,B,7,16/Jun/2016 18:36:25:313,16/Jun/2016 18:36:21,,16/Jun/2016 20:33:12:7,,116,1703,1703-LIFT OMS FOR FURTHER CHECKING
22,G2B,TS,T,TAMPINES STREET 83,884,520884,B,7,16/Jun/2016 22:41:07:693,16/Jun/2016 22:41:07:693,17/Jun/2016 14:26:36,17/Jun/2016 15:18:26:966,945,997,1500,1703 - REPORT TURN ON 15:16 HRS
22,G2B,TS,T,TAMPINES STREET 83,885,520885,A,0,09/Jun/2016 08:31:01:643,,,09/Jun/2016 09:06:13:26,,35,1500,1500 - CHECKED NORMAL
22,G2B,TS,T,TAMPINES STREET 83,885,520885,A,0,09/Jun/2016 10:22:48:1,,,09/Jun/2016 13:02:53:166,,160,1701,1200 - RECTIFIED  EBOPS FUSE HOLDER  - LOOSE
22,G2B,TS,T,TAMPINES STREET 83,885,520885,A,0,12/Jun/2016 08:36:15:81,,,12/Jun/2016 09:24:35:52,48,48,1719,1719-EBOP FUSE BLOWED. RECTIFIED
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,05/Jun/2016 09:47:24:586,,,05/Jun/2016 11:58:28:163,,131,1500,1500-CHECKED NORMAL
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,5,05/Jun/2016 21:51:28:486,05/Jun/2016 21:51:21,05/Jun/2016 23:38:17,06/Jun/2016 00:15:39:486,106,144,1701,1801- ON BACK LIFT OVERUN TOP- RESET
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,12/Jun/2016 07:58:11:043,,,12/Jun/2016 09:25:27:826,87,87,1500,1500-CHECKED NORMAL
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,5,17/Jun/2016 22:06:52:673,17/Jun/2016 22:06:45,17/Jun/2016 22:59:00,18/Jun/2016 00:18:15:183,52,131,1701,1801- ON BACK CHECK LIFT OVERUN TOP- RESET
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,18/Jun/2016 07:53:34:633,,,18/Jun/2016 11:49:49:496,236,236,1703,1703-OMS FOR FURTHER CHECKING
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,18/Jun/2016 15:28:49:756,,,18/Jun/2016 21:49:16:423,380,380,1703,1703-OMS EARLIER
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,19/Jun/2016 22:14:48:54,,,20/Jun/2016 09:16:03:06,661,661,1500,1500-CHECKED NORMAL
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,20/Jun/2016 10:38:41:693,,,20/Jun/2016 11:26:58:323,48,48,1701,1500 - CHK NORMAL WILL HV JOINT INS WITH T/C 14:30
22,G2B,TS,T,TAMPINES STREET 83,885,520885,C,0,27/Jun/2016 09:22:23:79,,,27/Jun/2016 11:19:22:936,116,116,1703,9900 - ON BK CHK LF RUNNING NORMAL
13,7U,TS,T,TAMPINES STREET 84,871A,521871,D,12,19/Jun/2016 09:13:47:246,19/Jun/2016 09:13:39,19/Jun/2016 09:57:20,19/Jun/2016 12:30:50:066,197,197,1701,1401-5FLR L/DR STK BY STONE -ER2-08:57:05
13,7U,TS,T,TAMPINES STREET 84,872,520872,A,0,26/Jun/2016 09:42:01:16,,,26/Jun/2016 11:28:49:386,106,106,1701,0701-SVC CAR DOOR -ER00
13,7U,TS,T,TAMPINES STREET 84,874A,521874,A,0,08/Jun/2016 19:49:34:033,,,08/Jun/2016 22:39:52:383,170,170,1700,1700-LIFT CHECKED NORMAL  ER00
1,4U,TS,T,TAMPINES STREET 84,875,520875,B,21,02/Jun/2016 07:46:23:483,02/Jun/2016 09:04:10,02/Jun/2016 10:17:23,02/Jun/2016 10:30:39:203,150,164,0700,ADJ C/DR OPS & CHECK DR SENSOR
1,4U,TS,T,TAMPINES STREET 84,876,520876,B,0,26/Jun/2016 11:20:47:396,,,26/Jun/2016 15:12:41:66,231,231,1701,TVL DOWN WITH SOUND - RECTIFIED
1,4U,TS,T,TAMPINES STREET 84,877,520877,A,12,07/Jun/2016 11:34:56:36,07/Jun/2016 11:34:50,07/Jun/2016 12:11:29,07/Jun/2016 14:45:33:5,190,190,1701,ON BACK CHK OPS
22,G2B,TS,T,TAMPINES STREET 84,882,521882,A,12,21/Jun/2016 14:37:46:52,21/Jun/2016 14:37:39,21/Jun/2016 15:03:53,21/Jun/2016 15:31:17:74,26,53,1501,1501 - TMS CLEAR LIFT FUNCTIONING NORMAL
21,23,TS,T,TAMPINES STREET 86,870A,521870,A,0,05/Jun/2016 10:35:50:746,,,05/Jun/2016 15:31:13:976,295,295,1701,1701-CHECKED 3FLR BUTTON FUNCTIONING NORMAL
21,23,TS,T,TAMPINES STREET 86,870A,521870,A,0,16/Jun/2016 18:03:05:486,,,16/Jun/2016 22:13:12:576,250,250,1701,1701-CPI WIRING RECTIFIED N CHKD
21,23,TS,T,TAMPINES STREET 86,870A,521870,B,0,29/Jun/2016 21:55:39:34,,,30/Jun/2016 18:00:05:343,1204,1204,1701,"1701-LIFT DR FUNCTIONING, CHKD N MONITOR"
21,23,TS,T,TAMPINES STREET 86,870B,522870,A,12,05/Jun/2016 01:35:34:42,05/Jun/2016 01:35:31,05/Jun/2016 10:01:29,05/Jun/2016 10:45:05:163,549,549,1701,1701-SENSOR JAM.ADJ & CHECKED
21,23,TS,T,TAMPINES STREET 86,871B,522871,A,12,01/Jun/2016 18:58:15:07,01/Jun/2016 18:58:11,01/Jun/2016 22:34:47,01/Jun/2016 22:41:28:84,216,223,1401,"1401-C/DR SILL STUCK BY OBJECT, REMOVED IT"
21,23,TS,T,TAMPINES STREET 86,871B,522871,A,16,03/Jun/2016 19:14:07:52,03/Jun/2016 19:16:22,03/Jun/2016 19:16:26,03/Jun/2016 21:41:38:316,147,147,1700,"1700-FAULT CLEARED B4 ARRIVAL, CHKD & MONITORING"
21,23,TS,T,TAMPINES STREET 86,871B,522871,A,12,14/Jun/2016 03:43:15:863,14/Jun/2016 03:42:15,14/Jun/2016 10:26:25,14/Jun/2016 10:39:12:736,415,415,1701,1701-ADJ 2FLR L/DR & CHECKED
21,23,TS,T,TAMPINES STREET 86,871B,522871,A,12,20/Jun/2016 19:30:36:663,20/Jun/2016 19:30:31,21/Jun/2016 09:04:23,21/Jun/2016 12:14:24:496,813,1003,1701,1701-ADJ 11FLR L/DR & CHECKED
21,23,TS,T,TAMPINES STREET 86,871B,522871,A,0,21/Jun/2016 19:01:38:886,,,21/Jun/2016 22:02:05:176,180,180,1701,1701-LIFT OFF FOR FURTHER CGHECKING(O.M.S.)
21,23,TS,T,TAMPINES STREET 86,871B,522871,A,0,22/Jun/2016 10:08:31:89,,,22/Jun/2016 16:08:51:77,360,360,1701,1701-LIFT UNDER OMS
21,23,TS,T,TAMPINES STREET 86,871B,522871,B,21,03/Jun/2016 17:12:16:973,03/Jun/2016 17:12:12,03/Jun/2016 21:56:09,03/Jun/2016 21:43:14:056,283,270,1701,"1701-4FL L/DR OUT OF ALIGNMENT, ADJUSTED (F21 CAN'"
21,23,TS,T,TAMPINES STREET 86,871B,522871,B,12,03/Jun/2016 23:07:53:603,05/Jun/2016 01:32:31,05/Jun/2016 09:44:59,05/Jun/2016 10:40:39:853,2077,2132,1701,1701-1FLR L/DR ADJ & CHECKED
21,23,TS,T,TAMPINES STREET 86,871B,522871,B,12,11/Jun/2016 09:52:14:98,11/Jun/2016 16:01:57,11/Jun/2016 17:54:40,11/Jun/2016 18:00:32:806,482,488,1701,1701-MECHANIC WORKING AT SITE
21,23,TS,T,TAMPINES STREET 86,871B,522871,B,0,19/Jun/2016 15:11:17:22,,,19/Jun/2016 18:00:58:353,169,169,1701,1701-2FLR DOWN BUTTON WIRE RECTIFED & CHECKED
21,23,TS,T,TAMPINES STREET 86,871B,522871,B,21,20/Jun/2016 14:49:34:6,20/Jun/2016 14:49:30,20/Jun/2016 14:57:06,20/Jun/2016 15:10:18:9,7,20,1701,1701-MECH CHECKING AT SITE
21,23,TS,T,TAMPINES STREET 86,871B,522871,B,15,22/Jun/2016 10:09:10:286,22/Jun/2016 10:15:30,22/Jun/2016 11:27:49,22/Jun/2016 13:40:54:673,211,211,1701,1701-5FLR L/DR STUCKED BY OBJECT.REMOVED & CHECKED
21,23,TS,T,TAMPINES STREET 86,871C,523871,A,12,12/Jun/2016 09:10:01:39,12/Jun/2016 09:10:01:39,,12/Jun/2016 15:10:48:303,23023,360,1701,"1701-LIFT RUNNING NORMAL, FLT 12 CANNOT CLEAR"
21,23,TS,T,TAMPINES STREET 86,871C,523871,A,12,28/Jun/2016 08:53:49:263,28/Jun/2016 08:53:49:263,,28/Jun/2016 20:37:08:696,6314,703,1701,"1701-LIFT FUNCTIONING, FLT 12 CANNOT CLEAR"
21,23,TS,T,TAMPINES STREET 86,871C,523871,B,0,04/Jun/2016 13:10:19:153,,,04/Jun/2016 21:08:51:93,478,478,1701,1701-CHKD DR OPEN N CLOSE OPERATION NORMAL
21,23,TS,T,TAMPINES STREET 86,871C,523871,B,0,28/Jun/2016 08:56:29:67,,,28/Jun/2016 16:52:25:683,,475,1701,1701-1 FLR L/DR OPENER REPLACED N CHKD
12,11U,TS,T,TAMPINES STREET 91,910,520910,B,11,16/Jun/2016 13:44:44:306,16/Jun/2016 13:44:56,16/Jun/2016 15:29:38,16/Jun/2016 16:07:03:686,142,142,1701,REPROGRAMMED DOOR UNIT
12,11U,TS,T,TAMPINES STREET 91,910,520910,D,0,04/Jun/2016 09:01:26:286,,,04/Jun/2016 11:09:44:38,128,128,1701,REPLACED 1ST FLOOR LANDING DOOR MECHANICAL ROLLER
12,11U,TS,T,TAMPINES STREET 91,910,520910,D,0,19/Jun/2016 11:48:04:446,,,19/Jun/2016 12:42:40:11,54,54,1500,CHECK LIFT NORMAL
12,11U,TS,T,TAMPINES STREET 91,910,520910,D,0,20/Jun/2016 02:50:38:963,,,20/Jun/2016 07:31:28:556,,280,1701,ADJUST 13TH FLOOR LANDING DOOR
12,11U,TS,T,TAMPINES STREET 91,910,520910,D,0,25/Jun/2016 13:25:33:7,,,25/Jun/2016 14:00:34:473,35,35,1701,ADJUST CAR DOOR LOCK
12,11U,TS,T,TAMPINES STREET 91,911,520911,E,7,02/Jun/2016 04:03:13:32,02/Jun/2016 04:03:06,02/Jun/2016 04:38:31,02/Jun/2016 09:36:47:906,333,333,1702,HDB ARD REMOTE TEST
12,11U,TS,T,TAMPINES STREET 91,911,520911,F,0,03/Jun/2016 09:39:57:11,,,03/Jun/2016 12:47:58:053,188,188,1706,RESET INDICATOR
12,11U,TS,T,TAMPINES STREET 91,912,520912,A,0,01/Jun/2016 20:40:31:26,,,01/Jun/2016 22:00:36:3,80,80,1701,ADJUST CAR DOOR LOCK
12,11U,TS,T,TAMPINES STREET 91,912,520912,B,0,08/Jun/2016 10:56:25:84,,,08/Jun/2016 12:39:20:983,102,102,1701,REPLACED NO.10 INCAR BUTTON
12,11U,TS,T,TAMPINES STREET 91,912,520912,B,0,08/Jun/2016 13:02:45:846,,,08/Jun/2016 13:03:37:913,0,0,1706,RESET INDICATOR
12,11U,TS,T,TAMPINES STREET 91,912,520912,B,8,14/Jun/2016 22:31:36:306,14/Jun/2016 22:31:32,14/Jun/2016 22:35:54,14/Jun/2016 23:47:35:293,4,75,1701,ADJUST 7TH FLOOR HALL CALL BUTTON
12,11U,TS,T,TAMPINES STREET 91,912,520912,B,8,15/Jun/2016 06:53:13:886,15/Jun/2016 06:53:10,15/Jun/2016 06:55:40,15/Jun/2016 10:51:03:39,237,237,1701,RESET 1ST FLOOR HALL CALL BUTTON
12,11U,TS,T,TAMPINES STREET 91,912,520912,E,7,02/Jun/2016 03:57:48:526,02/Jun/2016 03:57:45,02/Jun/2016 04:45:25,02/Jun/2016 09:36:15:02,338,338,1702,HDB ARD REMOTE TEST
12,11U,TS,T,TAMPINES STREET 91,914,520914,B,0,15/Jun/2016 17:02:09:01,,,15/Jun/2016 19:30:20:01,148,148,1500,CHECK LIFT NORMAL
12,11U,TS,T,TAMPINES STREET 91,914,520914,B,7,26/Jun/2016 05:44:28:243,26/Jun/2016 04:06:33,26/Jun/2016 07:27:01,26/Jun/2016 09:05:30:073,201,201,1701,"1701,TIGHTENT XJJ1 WIRE"
12,11U,TS,T,TAMPINES STREET 91,916,520916,B,19,03/Jun/2016 15:53:35:726,03/Jun/2016 15:53:30,03/Jun/2016 16:06:01,03/Jun/2016 17:40:43:45,12,107,1701,"1701,READJUST CAR DOOR CONTACT"
12,11U,TS,T,TAMPINES STREET 91,916,520916,D,19,11/Jun/2016 15:53:56:216,11/Jun/2016 15:53:52,11/Jun/2016 16:34:29,11/Jun/2016 16:49:47:573,55,55,1706,RESET INDICATOR PCB
12,11U,TS,T,TAMPINES STREET 91,921,520921,A,0,30/Jun/2016 10:29:41:906,,,30/Jun/2016 10:59:40:91,,29,1500,CHECK LIFT NORMAL
12,11U,TS,T,TAMPINES STREET 91,921,520921,C,0,17/Jun/2016 12:43:35:51,,,17/Jun/2016 15:25:20:123,161,161,1701,RETIGHTENED HANDRAIL BAR
12,11U,TS,T,TAMPINES STREET 91,921,520921,E,7,02/Jun/2016 04:04:06:236,02/Jun/2016 04:04:01,02/Jun/2016 04:50:50,02/Jun/2016 09:37:14:073,333,333,1702,HDB ARD REMOTE TEST
1,3U,TS,T,TAMPINES STREET 91,924,520924,B,0,21/Jun/2016 08:42:08:643,,,21/Jun/2016 10:28:36:26,,106,1500,FALSE CALL
1,3U,TS,T,TAMPINES STREET 91,924,520924,C,12,23/Jun/2016 20:59:23:37,23/Jun/2016 20:59:28,23/Jun/2016 21:07:19,23/Jun/2016 22:11:31:89,72,72,1701,RECTIFIED 8FL LDR
12,11U,TS,T,TAMPINES STREET 91,926,520926,B,19,25/Jun/2016 14:15:12:596,25/Jun/2016 14:15:06,25/Jun/2016 14:29:43,25/Jun/2016 14:32:13:946,14,17,1701,TIGHTEN VVVF WIRE
17,3H,TS,T,TAMPINES STREET 91,927,520927,A,0,25/Jun/2016 21:12:29:22,,,26/Jun/2016 07:30:35:683,618,618,1701,"3RD STORY LANDING DOOR LOCK SPOILED-REPLACED,"
1,3U,TS,T,TAMPINES STREET 91,929,520929,A,0,05/Jun/2016 08:33:30:543,,,05/Jun/2016 11:24:50:506,171,171,1500,LIFT FUNCTIONING
